artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,owner,playlist_name,user
When Chai Met Toast,Believe,Khoj (Passing By),4QK1qv4mgsfdWmMzp1Z3fx,0.58,0.636,2,-6.649,1,0.0262,0.0313,0.0915,0.38,105.037,212572,3,Miheer Diwan,LT playlist,Miheer Diwan 
When Chai Met Toast,When We Feel Young,When We Feel Young,5GJPqaqlCSN19ReZ3Hmue4,0.573,0.7,4,-6.661,1,0.0271,0.0187,0.117,0.317,87.508,266393,4,Miheer Diwan,LT playlist,Miheer Diwan 
When Chai Met Toast,Believe,Believe,5cJJdUtacwBrphoMjh3tKG,0.25,0.618,2,-7.705,1,0.0378,0.0169,0.109,0.12,66.632,236700,4,Miheer Diwan,LT playlist,Miheer Diwan 
When Chai Met Toast,Joy of Little Things,Firefly,3TaoFBplKZB4AclYV2cDwT,0.533,0.828,11,-5.533,1,0.0353,0.00242,0.0588,0.391,79.947,218000,4,Miheer Diwan,LT playlist,Miheer Diwan 
When Chai Met Toast,Maybe I Can Fly,Maybe I Can Fly,4BIpS30RZ67KqL8t9mcsJI,0.664,0.736,9,-5.658,1,0.0419,0.00485,0.0482,0.681,112.021,230246,4,Miheer Diwan,LT playlist,Miheer Diwan 
When Chai Met Toast,Run Closer - Single,Run Closer,40rO5T5aZa0MlgzCetTRTn,0.644,0.609,11,-6.442,1,0.0284,0.00971,0.225,0.237,107.022,202600,4,Miheer Diwan,LT playlist,Miheer Diwan 
When Chai Met Toast,Believe,Forever,6xiGRIgBOsQPdzYfiHDESZ,0.607,0.737,11,-7.55,1,0.047,0.169,0.256,0.697,77.493,229161,4,Miheer Diwan,LT playlist,Miheer Diwan 
The Yellow Diary,Rab Raakha,Rab Raakha,6cmPjiylmkjv2wiBCx2AHz,0.559,0.781,2,-6.496,1,0.0341,0.0569,0.112,0.373,119.964,239957,4,Miheer Diwan,LT playlist,Miheer Diwan 
Prateek Kuhad,cold/mess,with you/for you,7eTy1IzCaICfm6JYy1BV4u,0.731,0.317,6,-13.775,1,0.0358,0.149,0.106,0.33,114.078,231898,4,Miheer Diwan,LT playlist,Miheer Diwan 
Dream Note,Waqt Ki Baatein - Single,Waqt Ki Baatein,1lIYP8fDGGnp91OMTUnwjV,0.555,0.205,4,-16.452,1,0.0329,0.056,0.112,0.216,145.004,243310,3,Miheer Diwan,LT playlist,Miheer Diwan 
Abhilasha Sinha,Tum Ho Yahaan,Tum Ho Yahaan,0B7FbDb0GQxMX5KSXGv3sg,0.504,0.548,7,-6.559,1,0.0296,0.0,0.324,0.279,162.997,196933,3,Miheer Diwan,LT playlist,Miheer Diwan 
When Chai Met Toast,Joy of Little Things,Joy of Little Things,6osLH2yLhpwuESclKx84sg,0.509,0.611,9,-5.786,1,0.0334,0.0,0.116,0.208,100.155,239667,4,Miheer Diwan,LT playlist,Miheer Diwan 
Nikhil D'Souza,Sitaare - Single,Sitaare,35v9un9C2QUR1kq1MtqGMq,0.651,0.274,4,-9.683,1,0.0314,3.12e-05,0.12,0.221,121.91,236394,4,Miheer Diwan,LT playlist,Miheer Diwan 
Raghav Meattle,Back in Time,Back in Time,1D8fEWDTSlfdmRCy3T5ags,0.803,0.0948,0,-14.512,1,0.0426,0.0,0.112,0.419,77.968,168791,3,Miheer Diwan,LT playlist,Miheer Diwan 
Various Artists,Gully Boy,Jahaan Tu Chala,3Frn3MJRQFvjCIbTbBUZCS,0.459,0.187,2,-15.631,1,0.0353,0.00488,0.126,0.379,111.829,140305,4,Miheer Diwan,LT playlist,Miheer Diwan 
