artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,owner,playlist_name,user
The Tuesday Crew,Summer Lovin',Summer Lovin',3hqXUcu06ajELPBS3uhCD1,0.796,0.331,0,-9.903,1,0.0521,0,0.159,0.632,137.968,241244,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Ripe,Joy in the Wild Unknown,Flipside,6wcckVJclK7eZVpr4il6vj,0.754,0.732,11,-5.0,0,0.0296,0,0.113,0.722,95.98,218965,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Lawrence,Hotel TV,Hotel TV,2sVxymal8uQ64UDn5aAoOZ,0.53,0.855,5,-2.764,1,0.0614,0,0.157,0.503,81.95,217160,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Lawrence,Hotel TV,It's Not All About You,1oRACEX7ci9IrxsbxfvAsw,0.717,0.795,2,-2.469,1,0.0825,0,0.261,0.792,104.005,151320,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Vulfpeck,Hill Climber,Half of the Way,3uFp6gGgNMtSEmzx1cHTG4,0.688,0.731,2,-6.387,1,0.0766,0,0.085,0.728,107.195,196905,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Reliably Bad,Really?,Really?,55we9aKrINrFskSrYkMZ4B,0.774,0.682,11,-8.673,0,0.0535,2.81e-06,0.0767,0.928,127.922,216643,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Joe Hertler & The Rainbow Seekers,Paper Castle,Underwater,08DKaoHjJm9zAMBJwnLJ4V,0.622,0.78,5,-5.192,1,0.0404,0.0016,0.382,0.747,78.005,323200,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Joe Hertler & The Rainbow Seekers,Paper Castle,This Is the Future,4fI0eoTqacDsIQkhP0RU9f,0.446,0.674,2,-4.348,0,0.0768,3.14e-05,0.209,0.411,121.102,250187,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Joe Hertler & The Rainbow Seekers,Paper Castle,Evening Coffee,53qpVd2xZYAjciuhQeWHde,0.719,0.87,1,-4.508,1,0.032,2.68e-05,0.131,0.395,112.993,246307,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Joe Hertler & The Rainbow Seekers,Paper Castle,Beautiful Day,3m3ly9VxEzJPY7WolX7LkU,0.706,0.71,7,-5.25,1,0.0452,0,0.134,0.779,99.977,206240,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Joe Hertler & The Rainbow Seekers,Pluto,Old Love,3EPpKCB54rifBhV1J0eWXQ,0.799,0.846,9,-5.602,1,0.0462,0.00306,0.111,0.869,109.988,257413,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Joe Hertler & The Rainbow Seekers,Pluto,Find Me,6YJYuwpOtIXSuyLrzub1Kr,0.593,0.606,0,-5.435,1,0.0429,2.24e-05,0.163,0.564,93.758,257787,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Shockley,Dance with Me,Dance with Me,2Stb2uttnnhuOfHla6ZIRr,0.519,0.766,10,-5.991,1,0.0688,6.19e-06,0.119,0.44,102.093,246459,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Ripe,Joy in the Wild Unknown,Downward,00KiXBZT9vf1XhcqkFrzug,0.729,0.641,1,-5.871,1,0.038,0,0.114,0.714,120.002,224412,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Jank Setup,Sweet Pea,Sweet Pea,3bdJIzlbpf6QU6CypY8MBR,0.624,0.455,7,-7.102,1,0.0461,0,0.37,0.455,119.966,262144,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Joe Hertler & The Rainbow Seekers,Pluto,Lonely,6T8akRiTLYVjfceJE0AatI,0.596,0.832,7,-4.355,1,0.0711,1.11e-05,0.169,0.597,105.049,204453,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Orange Guava Passion,TJ,TJ,3TNWABKm4Xgcl2WMYbPoBm,0.616,0.562,4,-8.016,0,0.0608,0.00303,0.677,0.677,94.868,245496,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Christopher Bill,"Half Man, Half Machine",Power Down,3of1jfQZQhNzbbBvq1vnOj,0.66,0.891,0,-4.059,1,0.0633,0.0002,0.0671,0.535,120.152,275333,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
The Altogether,Silo,Ladybug,4TxA1IRXDzjmZpeGQhfXGF,0.615,0.723,2,-6.33,1,0.0647,5.56e-06,0.605,0.8,178.017,173959,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Sammy Rae & The Friends,Follow Me Like the Moon,Follow Me Like the Moon,1lExr2fRER9uMrpIBqArSO,0.629,0.853,11,-5.043,0,0.0729,6.78e-05,0.176,0.679,108.119,261903,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Scary Pockets,deja vu,deja vu,2bEXOHFrtExHDsoZP3onfs,0.748,0.668,7,-7.272,1,0.202,1.19e-06,0.145,0.924,100.584,235499,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Jank Setup,Look Who's Talking,Mylah,5F2VlnYmmEyT7ccr7nZJ07,0.629,0.486,2,-7.101,1,0.0337,0,0.113,0.432,94.043,290221,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Jank Setup,Look Who's Talking,Knock It Off,2Ac9MDeJlTQEvBCpPRdFOU,0.467,0.584,11,-6.729,0,0.0796,1.1e-06,0.0875,0.746,175.697,229250,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Jank Setup,Look Who's Talking,Fritters,0DERb3PZx39a78aev2sSMl,0.485,0.367,4,-9.166,1,0.0319,2.23e-05,0.112,0.571,117.069,264821,3,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Jank Setup,Look Who's Talking,Morning Song,20V4RBsBLeDv7REUYrFQpz,0.426,0.439,1,-7.252,0,0.0371,3.02e-06,0.357,0.347,105.876,194539,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Lake Street Dive,Obviously,Hypotheticals,5lE2EFXt4muvLFMGQg4hZN,0.69,0.664,1,-6.488,1,0.0562,0.00762,0.0496,0.383,164.145,230178,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Lake Street Dive,Obviously,Hush Money,2sA5szzJViCyKsqeXZFuzz,0.682,0.739,1,-4.369,1,0.0455,0.0314,0.113,0.563,80.965,168354,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Lake Street Dive,Obviously,Same Old News,0juDkd1zAXxKwrUdnF1WPb,0.76,0.816,1,-4.644,1,0.0582,0.002,0.0947,0.476,98.076,276623,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Lake Street Dive,Obviously,Being a Woman,3LQASjzUVNkquf6sCxax7i,0.808,0.411,9,-8.17,1,0.0598,1.73e-05,0.102,0.542,141.971,169856,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Lake Street Dive,Obviously,Making Do,1ID7FIrnDFtAoRebVRBhlO,0.749,0.439,5,-6.838,1,0.0422,0.000389,0.103,0.288,176.002,214150,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Lake Street Dive,Obviously,Nobody's Stopping You Now,0j1ldNL5THYosPxuhYZ5NY,0.482,0.517,11,-5.807,1,0.0305,0.00437,0.201,0.106,159.735,227812,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Lake Street Dive,Obviously,Know That I Know,4XHYJpbZL8ytyoZ5olW4nP,0.718,0.638,2,-4.64,1,0.0356,0.000358,0.132,0.423,93.994,242810,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Lake Street Dive,Obviously,Lackluster Lover,5YrsZNKb28ejX20pYmZgQ3,0.762,0.439,5,-6.914,1,0.0431,6.54e-06,0.401,0.565,130.02,209663,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Lake Street Dive,Obviously,Anymore,11uDkfcnZnSINxQfdLyYfm,0.739,0.28,0,-9.235,1,0.0347,0.000192,0.115,0.229,141.935,250934,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Lake Street Dive,Obviously,Feels Like the Last Time,5b6TkuGbeaimxaJB9Vu2BD,0.649,0.676,0,-7.191,1,0.0606,2.46e-05,0.356,0.622,136.875,199304,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Lake Street Dive,Obviously,Sarah,78ntnDHyR77wxv1DJycua4,0.241,0.119,2,-10.629,1,0.0357,0,0.103,0.176,88.244,158074,3,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Lake Street Dive,Obviously,Hypotheticals - Edit,1x05ZRPr2FprwUP7MjWefh,0.703,0.691,1,-6.121,1,0.0417,0.0914,0.23,0.715,164.101,190648,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
