artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,owner,playlist_name,user
Anderson .Paak,Ventura,Winners Circle,3AN70xkC9i9fFBpKlukRhY,0.764,0.591,2,-8.81,1,0.307,8.32e-06,0.396,0.694,94.089,209238,4,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
Brent Faiyaz,Dead Man Walking,Dead Man Walking,5VlTQnZO89Ioku8ssdbqJk,0.505,0.267,9,-13.763,0,0.05,0.0,0.096,0.439,143.929,247080,4,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
The Internet,Feel Good,Sunset (feat. Yuna Zarai),0yIUV22RiuBmcdPQHIFNsX,0.681,0.511,6,-14.149,0,0.0597,0.251,0.159,0.636,165.968,245773,4,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
Joey Bada$$,ALL-AMERIKKKAN BADA$$,TEMPTATION,3gJDgenxLephg09x86IxPs,0.775,0.707,10,-5.339,0,0.152,0.0,0.874,0.78,104.979,244198,4,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
NIve,Like A Fool,Like A Fool,1E8Cztx0OIj4zm1IZh2XXj,0.496,0.491,9,-8.628,1,0.287,0.0,0.123,0.5,176.92,214427,3,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
Lucky Daye,Roll Some Mo (feat. Ty Dolla $ign & Wale) [Remix],Roll Some Mo (feat. Ty Dolla $ign & Wale) - Remix,6G0XqXVBx2PHaOrSuHaWP0,0.345,0.676,11,-6.268,1,0.099,2.77e-05,0.246,0.584,83.329,211707,4,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
Bren Joy,Twenties,Henny in the Hamptons,4kWfgyx4baqZctv8N3zxwt,0.633,0.635,1,-6.786,0,0.118,0.0,0.207,0.464,87.927,197375,4,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
Leven Kali,Do U Wrong (feat. Syd),Do U Wrong (feat. Syd),6PktsUMUtMAu8GRTmeH9Vy,0.71,0.458,11,-8.641,1,0.159,1.46e-05,0.0949,0.317,78.899,280253,4,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
Big Sean,Living Single,Living Single,36xxq7VDZZsGwARsn6Clo7,0.714,0.62,11,-5.045,1,0.296,0.0,0.109,0.73,80.109,276347,4,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
ADOY,LOVE,Young,5coF4hIjtGeadqNiBrkhYe,0.633,0.51,7,-7.233,1,0.0267,0.0,0.317,0.449,112.005,217680,4,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
